[55.78129048636165, 49.156978416204446];16885;13927;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.77529757965468, 49.14894409866415];16513;14425;Зона смешенного размещения жилой застройки и производственно-коммунальных объектов
[55.77941466118934, 49.14978382053391];16545;14083;Зона смешанного размещения общественно-деловой и жилой застройки
[55.77329776618618, 49.15586830205969];16848;14593;Зона размещения объектов специального назначения
[55.77029553544538, 49.136371873809104];15921;14841;Зона смешенного размещения жилой застройки и производственно-коммунальных объектов
[55.78005744028888, 49.1440919020049];16271;14028;Специализированная зона размещения объектов торговли, образования, здравоохранения, культуры, спорта
[55.77860181642554, 49.15383758200784];16740;14151;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.77772192870977, 49.15076418341135];16595;14224;Зона размещения объектов специального назначения
[55.77519458778739, 49.16051333848485];17067;14435;Зона индифидуальной и блокированной жилой застройки
[55.78103384365704, 49.155306110767945];16806;13948;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.76975199369749, 49.1330806661801];15765;14886;Водные объекты
[55.77388279660714, 49.15742053192025];16921;14544;Зона индифидуальной и блокированной жилой застройки
[55.77245311469917, 49.136505771963044];15923;14661;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.775305191458656, 49.14854330560034];16494;14425;Зона смешенного размещения жилой застройки и производственно-коммунальных объектов
[55.77504625623062, 49.14609216559629];16377;14446;Зона смешанного размещения общественно-деловой и жилой застройки
[55.77462410868999, 49.1568574393173];16893;14482;Зона индифидуальной и блокированной жилой застройки
[55.78018429572292, 49.14641209176882];16382;14018;Зона смешанного размещения общественно-деловой и жилой застройки
[55.7720164025256, 49.15500230486833];16809;14699;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.77754423268856, 49.14372780288142];16259;14238;Зона смешанного размещения общественно-деловой и жилой застройки
[55.77247327167201, 49.13646385675961];15921;14659;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.77336292160389, 49.13762058268844];15975;14585;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.77434609190024, 49.13059675439443];15637;14503;Водные объекты
[55.78262112375859, 49.15177820453422];16634;13816;Зона смешанного размещения общественно-деловой и жилой застройки
[55.775628542050384, 49.15133684224589];16627;14398;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.771952096610114, 49.1529801509424];16713;14705;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.775854413171544, 49.151772449545405];16647;14379;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.768926607095565, 49.13989291762517];16093;14955;Зона многоквартиной многоэтажной жилой застройки
[55.776987390788584, 49.14702869362371];16418;14284;Зона смешанного размещения общественно-деловой и жилой застройки
[55.77261135582721, 49.145779189411535];16367;14649;Зона размещения объектов специального назначения
[55.7803653963328, 49.14968707331093];16538;14003;Зона смешанного размещения общественно-деловой и жилой застройки
[55.773908306714524, 49.13066553904606];15641;14539;Водные объекты
[55.78020620353775, 49.1529899113504];16696;14017;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.769307250948486, 49.139414490840736];16069;14923;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.77774457502747, 49.15345548103938];16724;14222;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.775437770649326, 49.16055741024076];17068;14415;Зона индифидуальной и блокированной жилой застройки
[55.78137815106919, 49.15629231593206];16852;13920;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.77431373380251, 49.13101075019173];15657;14505;Водные объекты
[55.77765336468591, 49.15174781033945];16642;14230;Зона размещения объектов специального назначения
[55.774883656588145, 49.14920717780478];16526;14460;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.77425383221517, 49.13126837582076];15669;14510;Водные объекты
[55.77031563892892, 49.14319800884787];16248;14840;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.77843795046634, 49.15270667238723];16686;14164;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.77548438535193, 49.144691312430226];16309;14409;Зона смешанного размещения общественно-деловой и жилой застройки
[55.78134072593021, 49.13429171028546];15799;13920;Зона исторической застройки
[55.772019113416604, 49.14782831404592];16466;14698;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.78423501367439, 49.147404274530004];16421;13681;Водные объекты
[55.77445587593807, 49.132976120207516];15750;14494;Многофункциональназя зона развития
[55.77417450437858, 49.13232907776875];15720;14517;Зона размещения озеленения специального назначения
[55.77577703823768, 49.15553059195734];16827;14386;Зона многоквартиной многоэтажной жилой застройки
[55.76909308774941, 49.13993393045018];16094;14941;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.77848804635798, 49.15759116110929];16920;14161;Зона индифидуальной и блокированной жилой застройки
[55.782424702008655, 49.150093730041654];16553;13832;Зона смешанного размещения общественно-деловой и жилой застройки
[55.77641305843028, 49.15847613325618];16967;14334;Водные объекты
[55.772341310982995, 49.14938011358919];16540;14672;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.77444568665548, 49.1436062070473];16259;14496;Зона смешанного размещения общественно-деловой и жилой застройки
[55.77400996384118, 49.130335337660945];15625;14531;Водные объекты
[55.769124211438175, 49.13959781848601];16078;14939;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.77427042314067, 49.15158163455258];16641;14511;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.78100418721194, 49.139026382822614];16027;13949;Зона исторической застройки
[55.78414025884936, 49.142542157244165];16188;13688;Зона исторической застройки
[55.77511209664187, 49.157248342126906];16911;14442;Зона индифидуальной и блокированной жилой застройки
[55.77764372748996, 49.16007907958194];17041;14231;Зона индифидуальной и блокированной жилой застройки
[55.77707109216035, 49.147576846413216];16444;14278;Зона размещения озеленения специального назначения
[55.769270933865435, 49.13394523568245];15807;14926;Водные объекты
[55.7715439837542, 49.14148602221246];16164;14737;Водные объекты
[55.77865027127454, 49.15978179602184];17025;14147;Зона индифидуальной и блокированной жилой застройки
[55.774052272060175, 49.13710123220719];15949;14528;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.77399596260891, 49.131127085923];15663;14532;Водные объекты
[55.772194201192924, 49.13254597266581];15734;14682;Водные объекты
[55.7695367782777, 49.1349952259201];15857;14904;Зона смешенного размещения жилой застройки и производственно-коммунальных объектов
[55.78039330681492, 49.145397561449265];16333;14001;Зона смешанного размещения общественно-деловой и жилой застройки
[55.776446742304806, 49.15319688766126];16714;14330;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.783590734831776, 49.13772417187379];15959;13733;Зона размещения объектов специального назначения
[55.772786335164525, 49.1315084076658];15684;14633;Водные объекты
[55.77897781527198, 49.157661196099326];16922;14120;Зона индифидуальной и блокированной жилой застройки
[55.775775628658316, 49.153420810058236];16726;14386;Зона размещения объектов специального назначения
[55.77649345554646, 49.150989199623034];16608;14326;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.77472542710226, 49.15319264563949];16717;14474;Зона смешенного размещения жилой застройки и производственно-коммунальных объектов
[55.769937452082665, 49.135923675980095];15901;14870;Многофункциональназя зона развития
[55.768499048134345, 49.13872691058076];16038;14991;Зона многоквартиной многоэтажной жилой застройки
[55.77114514374241, 49.14354535945626];16263;14771;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.777368533325706, 49.15725922656691];16906;14254;Зона индифидуальной и блокированной жилой застройки
[55.77957534189316, 49.15168346548596];16635;14069;Зона размещения объектов специального назначения
[55.76898794631955, 49.13957838600538];16077;14950;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.768713188458364, 49.13990587776517];16094;14973;Зона многоквартиной многоэтажной жилой застройки
[55.774400800623944, 49.13437811349884];15818;14498;Многофункциональназя зона развития
[55.77925925409078, 49.1333531309315];15759;14094;Зона исторической застройки
[55.775456657443186, 49.15734978495571];16915;14413;Зона индифидуальной и блокированной жилой застройки
[55.76902117793729, 49.13994816607191];16095;14947;Зона многоквартиной многоэтажной жилой застройки
[55.77182712324503, 49.154009640492845];16762;14715;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.7727003083915, 49.14585077673731];16370;14641;Водные объекты
[55.78084656013621, 49.14844993566692];16478;13963;Зона смешанного размещения общественно-деловой и жилой застройки
[55.771708766831836, 49.15118214993592];16627;14725;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.774876691239626, 49.160166131927284];17051;14462;Зона индифидуальной и блокированной жилой застройки
[55.78024030099461, 49.13632674153105];15899;14012;Зона исторической застройки
[55.769382947030756, 49.14294175551492];16238;14917;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.76921164090197, 49.14290822646976];16236;14932;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.76881490176863, 49.139704795804164];16084;14964;Зона многоквартиной многоэтажной жилой застройки
[55.77646130906734, 49.14623621900718];16381;14328;Зона смешанного размещения общественно-деловой и жилой застройки
[55.77553600693, 49.15626755314686];16863;14406;Зона индифидуальной и блокированной жилой застройки
[55.77502495460647, 49.15445785329643];16777;14449;Зона индифидуальной и блокированной жилой застройки
[55.777723577832305, 49.1434758205554];16246;14223;Зона смешанного размещения общественно-деловой и жилой застройки
[55.769437088182436, 49.13312122332964];15768;14912;Водные объекты
[55.781516968140416, 49.14832338188462];16470;13907;Зона смешанного размещения общественно-деловой и жилой застройки
[55.77972015345561, 49.15337089355205];16716;14058;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.77479761897011, 49.15386587974904];16749;14468;Зона размещения объектов специального назначения
[55.77536441946652, 49.14778828318703];16457;14420;Зона размещения объектов специального назначения
[55.78038314530204, 49.15541830658283];16812;14003;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.78307423989253, 49.1518943814814];16638;13778;Зона смешанного размещения общественно-деловой и жилой застройки
[55.77981402803628, 49.15216841747959];16658;14050;Зона размещения объектов специального назначения
[55.774910379325334, 49.15291248233372];16703;14458;Зона смешенного размещения жилой застройки и производственно-коммунальных объектов
[55.777727005259145, 49.15643665959332];16866;14224;Зона индифидуальной и блокированной жилой застройки
[55.78101490131864, 49.152222048666346];16658;13950;Зона размещения объектов специального назначения
[55.771793498909545, 49.14190862806222];16183;14717;Водные объекты
[55.77391512307594, 49.14435048161116];16296;14540;Зона смешанного размещения общественно-деловой и жилой застройки
[55.78255983017208, 49.15373898925041];16727;13821;Зона размещения объектов специального назначения
[55.775845114303536, 49.151466971711336];16632;14380;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.77397287964903, 49.139502108632655];16064;14535;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.7755691984426, 49.14680922878764];16410;14403;Зона смешанного размещения общественно-деловой и жилой застройки
[55.77908602147395, 49.15388206219967];16741;14111;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.774453110415365, 49.13085155070549];15649;14494;Водные объекты
[55.7840424759225, 49.14836182583076];16467;13697;Зона смешанного размещения общественно-деловой и жилой застройки
[55.768737851104305, 49.14367465133768];16274;14971;Зона многоквартиной многоэтажной жилой застройки
[55.77501965359278, 49.15693084222458];16896;14450;Зона индифидуальной и блокированной жилой застройки
[55.78146522016248, 49.143180178890084];16224;13911;Зона смешанного размещения общественно-деловой и жилой застройки
[55.77606375013354, 49.15915363779721];17000;14363;Зона индифидуальной и блокированной жилой застройки
[55.772689141103925, 49.133431052664164];15776;14641;Зона смешенного размещения жилой застройки и производственно-коммунальных объектов
[55.769125237679305, 49.142740757911085];16229;14939;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.7760463081798, 49.15285077448466];16698;14364;Зона размещения объектов специального назначения
[55.78057904662448, 49.1538784965903];16738;13986;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.775949555642626, 49.14427157902911];16288;14371;Зона смешанного размещения общественно-деловой и жилой застройки
[55.782005243065576, 49.15261858148156];16675;13867;Водные объекты
[55.774259568652475, 49.15472903580889];16792;14513;Зона размещения объектов специального назначения
[55.78090307101069, 49.13922275506592];16036;13957;Зона исторической застройки
[55.7720481226645, 49.13183478607914];15701;14694;Водные объекты
[55.777778088318364, 49.15423773523094];16761;14219;Зона индифидуальной и блокированной жилой застройки
[55.7686541346762, 49.141829673151285];16186;14978;Зона многоквартиной многоэтажной жилой застройки
[55.777080821213644, 49.15124107673521];16619;14277;Зона размещения объектов специального назначения
[55.779102317738484, 49.14462162574624];16298;14108;Зона смешенного размещения жилой застройки и производственно-коммунальных объектов
[55.784028976530706, 49.14255008167969];16189;13697;Зона исторической застройки
[55.77206210734665, 49.14777024962988];16463;14695;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.78313460911906, 49.15101587706991];16596;13773;Зона смешанного размещения общественно-деловой и жилой застройки
[55.77868164496714, 49.15702069132863];16892;14145;Зона индифидуальной и блокированной жилой застройки
[55.780399481669015, 49.14856193482774];16484;14000;Зона смешанного размещения общественно-деловой и жилой застройки
[55.78132370368964, 49.14095836444639];16118;13923;Зона исторической застройки
[55.78350586348923, 49.147938618905776];16448;13742;Зона смешанного размещения общественно-деловой и жилой застройки
[55.775243743353855, 49.15182760378398];16651;14430;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.77980706122279, 49.14371927111642];16254;14049;Специализированная зона размещения объектов торговли, образования, здравоохранения, культуры, спорта
[55.776301275546714, 49.13401926669943];15797;14340;Многофункциональназя зона развития
[55.768636630187714, 49.143277178069084];16255;14980;Зона многоквартиной многоэтажной жилой застройки
[55.78171919895295, 49.15338323449747];16712;13891;Зона размещения объектов специального назначения
[55.781059674794655, 49.14477955442603];16302;13945;Зона смешанного размещения общественно-деловой и жилой застройки
[55.778506721630414, 49.152500769516784];16676;14159;Зона размещения объектов специального назначения
[55.77807522784246, 49.15811532045569];16946;14195;Зона индифидуальной и блокированной жилой застройки
[55.769172466688666, 49.14263948494149];16224;14935;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.772380685073806, 49.13349025730155];15779;14667;Зона смешенного размещения жилой застройки и производственно-коммунальных объектов
[55.77787898543051, 49.15233806119517];16670;14211;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.77986120592893, 49.14438402624445];16285;14045;Специализированная зона размещения объектов торговли, образования, здравоохранения, культуры, спорта
[55.7809058431605, 49.14859658814984];16485;13958;Зона смешанного размещения общественно-деловой и жилой застройки
[55.77863380069269, 49.15125276450791];16617;14148;Зона размещения объектов специального назначения
[55.77517577629576, 49.15553231808156];16828;14436;Зона индифидуальной и блокированной жилой застройки
[55.77435214109482, 49.13078951979569];15646;14502;Водные объекты
[55.78013883713991, 49.14835072390518];16475;14022;Зона смешанного размещения общественно-деловой и жилой застройки
[55.771307246313015, 49.14801350465208];16476;14758;Зона размещения объектов специального назначения
[55.76944233019119, 49.143251391065746];16252;14913;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.77393118845742, 49.14430969519237];16294;14539;Зона смешанного размещения общественно-деловой и жилой застройки
[55.770730464196006, 49.14013025292709];16100;14805;Зона размещения объектов специального назначения
[55.774708021442976, 49.155725723798874];16839;14475;Зона индифидуальной и блокированной жилой застройки
[55.78138027193585, 49.14354884425354];16242;13918;Зона смешанного размещения общественно-деловой и жилой застройки
[55.777585359760536, 49.14389529480316];16267;14234;Зона смешанного размещения общественно-деловой и жилой застройки
[55.7686474389192, 49.14016507743691];16106;14978;Зона многоквартиной многоэтажной жилой застройки
[55.76938466862801, 49.14025381817938];16109;14917;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.77939802660081, 49.15794759848595];16935;14085;Зона индифидуальной и блокированной жилой застройки
[55.78096219188365, 49.14342813172494];16237;13953;Водные объекты
[55.774118675729646, 49.1438922935623];16273;14523;Зона смешанного размещения общественно-деловой и жилой застройки
[55.77679421639106, 49.147717082062464];16451;14301;Зона смешанного размещения общественно-деловой и жилой застройки
[55.77722233383941, 49.152731503412326];16690;14266;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.77410411916786, 49.15821317794054];16959;14526;Зона индифидуальной и блокированной жилой застройки
[55.77685591309063, 49.15433321088295];16768;14296;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.777631346304254, 49.14992830498677];16555;14231;Зона размещения объектов специального назначения
[55.7778271686885, 49.1431031279521];16228;14214;Зона смешанного размещения общественно-деловой и жилой застройки
[55.768596184035836, 49.14062492451735];16128;14983;Зона многоквартиной многоэтажной жилой застройки
[55.7810582132168, 49.15044530410562];16573;13946;Зона смешанного размещения общественно-деловой и жилой застройки
[55.77653478871924, 49.14828075987916];16479;14322;Зона смешанного размещения общественно-деловой и жилой застройки
[55.77672418281196, 49.15450301517909];16776;14307;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.78279818846647, 49.150344300245536];16565;13801;Зона смешанного размещения общественно-деловой и жилой застройки
[55.77997181817711, 49.15695050881105];16886;14037;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.774291728085544, 49.13368700631837];15785;14507;Многофункциональназя зона развития
[55.78007083614402, 49.14348072605681];16242;14027;Специализированная зона размещения объектов торговли, образования, здравоохранения, культуры, спорта
[55.78112307531933, 49.13956937809827];16052;13939;Зона исторической застройки
[55.775778803281234, 49.15712638360257];16903;14386;Зона индифидуальной и блокированной жилой застройки
[55.78076280125676, 49.14432941284249];16281;13970;Зона смешанного размещения общественно-деловой и жилой застройки
[55.77723361190474, 49.1574148656975];16914;14265;Зона индифидуальной и блокированной жилой застройки
[55.76918199775273, 49.14295226932558];16239;14934;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.78084272736763, 49.14838082295218];16475;13964;Зона смешанного размещения общественно-деловой и жилой застройки
[55.77536125525754, 49.15304114889238];16709;14421;Зона смешенного размещения жилой застройки и производственно-коммунальных объектов
[55.76910965008492, 49.143170553606666];16249;14940;Зона многоквартиной многоэтажной жилой застройки
[55.7739956271229, 49.131196280003465];15666;14532;Водные объекты
[55.783400965919164, 49.1500769493763];16551;13751;Зона смешанного размещения общественно-деловой и жилой застройки
[55.778327632691884, 49.13491023684047];15835;14171;Зона исторической застройки
[55.77327799619165, 49.157537824012394];16928;14595;Зона индифидуальной и блокированной жилой застройки
[55.784294148342724, 49.130302200854956];15602;13674;Водные объекты
[55.77561777264229, 49.144128584574695];16282;14398;Зона смешанного размещения общественно-деловой и жилой застройки
[55.78204912356854, 49.15109734690645];16602;13863;Зона смешанного размещения общественно-деловой и жилой застройки
[55.774921059132346, 49.149558106972265];16543;14457;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
[55.773848664972675, 49.130304548561654];15624;14544;Водные объекты
[55.776571691345765, 49.159792633041526];17029;14321;Зона индифидуальной и блокированной жилой застройки
[55.77439631378535, 49.13313005496734];15758;14499;Многофункциональназя зона развития
[55.77803354627342, 49.14760040896805];16443;14197;Зона размещения озеленения специального назначения
[55.77644711008059, 49.14776976126648];16454;14330;Зона смешанного размещения общественно-деловой и жилой застройки
[55.77687841438433, 49.13150334159582];15675;14292;Водные объекты
[55.7683480466411, 49.13953280446302];16077;15003;Зона многоквартиной многоэтажной жилой застройки
[55.77235260923983, 49.15451365687313];16785;14671;Зона перспективного формирования жилых районов, освоения территории при условии разработки проекта планировки и Зона многоквартиной многоэтажной жилой застройки с высокой долей общественных функций
